Year,Rank,Points,League,League Rating,League Top Scorer,League Top Assist Provider,League Best Goalkeeper,League Best Player,UCL,UCL Rating,UCL Top Scorer,UCL Top Assist Provider,UCL Best Goalkeeper,UCL Best Player,Continental Cup,Continental Cup Rating,Continental Cup Top Scorer,Continental Cup Top Assist Provider,Continental Cup Best Goalkeeper,Continental Cup Best Player,WC,WC Rating,WC Top Scorer,WC Top Assist Provider,WC Best Goalkeeper,WC Best Player,Other Rating,Time-Weighted Google Trend Score,Wiki Page Views,Player_Ademola Lookman,Player_Alexis Mac Allister,Player_André Onana,Player_Antoine Griezmann,Player_Antonio Rüdiger,Player_Artem Dovbyk,Player_Bernardo Silva,Player_Bukayo Saka,Player_Casemiro,Player_Christopher Nkunku,Player_Cole Palmer,Player_Cristiano Ronaldo,Player_Dani Carvajal,Player_Dani Olmo,Player_Darwin Núñez,Player_Declan Rice,Player_Denzel Dumfries,Player_Dušan Vlahović,Player_Désiré Doué,Player_Emiliano Martínez,Player_Erling Haaland,Player_Fabinho,Player_Fabián Ruiz,Player_Federico Valverde,Player_Florian Wirtz,Player_Gianluigi Donnarumma,Player_Granit Xhaka,Player_Hakan Çalhanoğlu,Player_Harry Kane,Player_Jamal Musiala,Player_Joshua Kimmich,Player_João Cancelo,Player_João Neves,Player_Joško Gvardiol,Player_Jude Bellingham,Player_Julián Álvarez,Player_Karim Benzema,Player_Kevin De Bruyne,Player_Khvicha Kvaratskhelia,Player_Kim Min-jae,Player_Kylian Mbappé,Player_Lamine Yamal,Player_Lautaro Martínez,Player_Lionel Messi,Player_Luis Díaz,Player_Luka Modrić,Player_Martin Ødegaard,Player_Mats Hummels,Player_Michael Olise,Player_Mike Maignan,Player_Mohamed Salah,Player_Nico Williams,Player_Nicolò Barella,Player_Nuno Mendes,Player_Ousmane Dembélé,Player_Pedri,Player_Phil Foden,Player_Rafael Leão,Player_Randal Kolo Muani,Player_Raphinha,Player_Riyad Mahrez,Player_Robert Lewandowski,Player_Rodri,Player_Rúben Dias,Player_Sadio Mané,Player_Scott McTominay,Player_Serhou Guirassy,Player_Son Heung-min,Player_Sébastien Haller,Player_Thibaut Courtois,Player_Toni Kroos,Player_Trent Alexander-Arnold,Player_Victor Osimhen,Player_Viktor Gyökeres,Player_Vinícius Júnior,Player_Virgil van Dijk,Player_Vitinha,Player_William Saliba,Player_Yassine Bounou,Player_Álex Grimaldo,Player_İlkay Gündoğan,Nationality_Argentina,Nationality_Belgium,Nationality_Brazil,Nationality_Cameroon,Nationality_Colombia,Nationality_Croatia,Nationality_Egypt,Nationality_England,Nationality_France,Nationality_Georgia,Nationality_Germany,Nationality_Guinea,Nationality_Italy,Nationality_Ivory Coast,Nationality_Morocco,Nationality_Netherlands,Nationality_Nigeria,Nationality_Norway,Nationality_Poland,Nationality_Portugal,Nationality_Scotland,Nationality_Senegal,Nationality_Serbia,Nationality_South Korea,Nationality_Spain,Nationality_Sweden,Nationality_Switzerland,Nationality_Turkey,Nationality_Ukraine,Nationality_Uruguay,Position_Forward,Position_Goalkeeper,Position_Midfielder,Club_Ajax,Club_Arsenal,Club_Aston Villa,Club_Atalanta,Club_Athletic Bilbao,Club_Atlético Madrid,Club_Barcelona,Club_Bayer Leverkusen,Club_Bayern Munich,Club_Benfica,Club_Borussia Dortmund,Club_Chelsea,Club_Eintracht Frankfurt,Club_Girona,Club_Inter Miami,Club_Inter Milan,Club_Juventus,Club_Liverpool,Club_Manchester City,Club_Manchester United,Club_Manchester United  Napoli,Club_Napoli,Club_Napoli  Paris Saint-Germain,Club_Paris Saint-Germain,Club_RB Leipzig,Club_Real Madrid,Club_Sevilla,Club_Sporting CP,Club_Tottenham Hotspur
2022,11,5,0,7.5,1,0,0,0,,,,,,,,,,,,,,,,,,,7.2,20.52480782669462,1963682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022,12,4,1,7.27,0,0,0,0,0.0,7.68,0.0,0.0,0.0,0.0,0.0,7.03,0.0,0.0,0.0,0.0,,,,,,,7.78,21.6408106219427,970983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022,13,2,1,7.3,1,0,0,0,0.0,7.78,0.0,0.0,0.0,0.0,0.0,6.98,0.0,0.0,0.0,0.0,,,,,,,6.94,9.86932215234102,1195672,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,14,2,0,6.96,0,0,0,0,0.0,7.05,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.19,27.735150244584208,7115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022,14,2,1,7.19,0,0,0,1,0.0,6.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.94,5.147449336128582,465641,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,16,1,0,7.26,0,0,0,0,0.0,7.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.37,0.5094339622641509,1399624,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022,17,1,1,7.34,0,0,0,0,1.0,7.07,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.17,1.0433263452131376,577739,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022,17,1,0,7.37,0,0,0,0,0.0,6.96,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.93,0.4150943396226415,14501,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022,17,1,0,7.23,0,0,0,0,0.0,6.9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.37,0.0405310971348707,1609396,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022,20,0,0,7.24,0,0,0,0,0.0,7.54,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.37,23.12229210342418,19722980,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022,21,0,0,7.38,0,0,0,0,,,,,,,,,,,,,,,,,,,7.49,13.009783368273936,2891766,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022,22,0,0,7.65,0,0,0,0,0.0,7.44,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.6,2.4737945492662474,1093051,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022,22,0,1,7.3,0,0,0,0,0.0,7.11,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.57,10.579315164220825,1303716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022,22,0,1,7.16,0,0,0,0,0.0,6.95,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.07,8.874912648497554,701650,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022,25,0,1,7.33,0,0,0,0,0.0,7.49,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.26,0.986722571628232,671486,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022,25,0,1,7.79,0,0,0,0,0.0,7.66,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.68,18.10971348707198,431053,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,25,0,1,7.15,0,0,1,0,0.0,6.83,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.88,9.242487770789658,377841,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,25,0,0,7.59,0,0,0,1,0.0,7.87,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.39,14.392732354996506,795089,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
